X Y Z mgl vp cluster_5 cluster_6 cluster_6homog cluster_7
164156.593750 2322223.250000 -4.711675 263.351776 1727.904663 2.000000 4.000000 3.000000 5.000000
164156.656250 2322223.750000 -4.711675 262.693359 1711.921875 2.000000 4.000000 3.000000 5.000000
164156.703125 2322224.250000 -4.711675 262.034912 1697.509277 2.000000 4.000000 3.000000 5.000000
164156.750000 2322225.000000 -4.711675 261.376465 1684.953369 2.000000 4.000000 3.000000 5.000000
164156.796875 2322225.500000 -4.711675 260.718048 1674.801514 2.000000 4.000000 3.000000 5.000000
164156.843750 2322226.250000 -4.711675 257.608398 1665.888550 2.000000 4.000000 3.000000 5.000000
164173.125000 2322342.000000 -4.711675 256.993256 1322.190552 1.000000 1.000000 2.000000 5.000000
164158.343750 2322235.750000 -4.711675 254.158493 1442.610718 1.000000 1.000000 2.000000 5.000000
164158.515625 2322236.250000 -4.711675 252.037766 1431.575928 1.000000 1.000000 2.000000 5.000000
164155.859375 2322217.750000 -4.711675 251.982819 1978.487183 2.000000 4.000000 3.000000 5.000000
164173.046875 2322341.250000 -4.711675 251.609543 1312.365723 1.000000 1.000000 2.000000 5.000000
164156.890625 2322226.750000 -4.711675 251.551392 1656.416992 2.000000 4.000000 3.000000 5.000000
164158.609375 2322237.000000 -4.711675 251.351288 1422.097046 1.000000 1.000000 2.000000 5.000000
164158.718750 2322237.500000 -4.711675 250.631622 1413.894897 1.000000 1.000000 2.000000 5.000000
164158.187500 2322235.000000 -4.711675 250.293137 1455.121948 1.000000 1.000000 2.000000 5.000000
164158.828125 2322238.000000 -4.711675 249.837891 1406.871826 1.000000 1.000000 2.000000 5.000000
164158.921875 2322238.750000 -4.711675 249.044159 1400.807129 1.000000 1.000000 2.000000 5.000000
164159.031250 2322239.250000 -4.711675 248.250427 1395.445068 1.000000 1.000000 2.000000 5.000000
164159.125000 2322240.000000 -4.711675 247.456680 1390.934814 1.000000 1.000000 2.000000 5.000000
164172.968750 2322340.750000 -4.711675 247.413254 1302.876587 1.000000 1.000000 2.000000 5.000000
164159.234375 2322240.500000 -4.711675 246.662949 1387.532349 1.000000 1.000000 2.000000 5.000000
164159.343750 2322241.250000 -4.711675 245.869217 1385.359131 1.000000 1.000000 2.000000 5.000000
164159.437500 2322241.750000 -4.711675 245.055954 1384.155396 1.000000 1.000000 2.000000 5.000000
164159.546875 2322242.250000 -4.711675 244.235779 1383.886353 1.000000 1.000000 2.000000 5.000000
164172.906250 2322340.250000 -4.711675 244.146133 1293.268188 1.000000 1.000000 2.000000 5.000000
164159.656250 2322243.000000 -4.711675 243.415604 1385.052002 1.000000 1.000000 2.000000 5.000000
164172.843750 2322339.500000 -4.711675 242.418655 1283.405884 1.000000 1.000000 2.000000 5.000000
164159.765625 2322243.500000 -4.711675 242.040878 1388.185425 1.000000 1.000000 2.000000 5.000000
164172.781250 2322339.000000 -4.711675 240.980423 1272.963135 1.000000 1.000000 2.000000 5.000000
164157.859375 2322234.000000 -4.711675 240.773865 1483.606812 2.000000 1.000000 2.000000 5.000000
164159.859375 2322244.000000 -4.711675 240.427887 1393.387085 1.000000 1.000000 2.000000 5.000000
164172.734375 2322338.250000 -4.711675 239.593414 1262.180542 1.000000 1.000000 2.000000 5.000000
164159.968750 2322244.750000 -4.711675 238.814896 1400.241455 1.000000 1.000000 2.000000 5.000000
164172.671875 2322337.750000 -4.711675 238.206406 1251.780762 1.000000 1.000000 2.000000 5.000000
164160.078125 2322245.250000 -4.711675 237.248291 1408.527832 1.000000 1.000000 2.000000 5.000000
164172.609375 2322337.250000 -4.711675 236.819397 1241.802368 1.000000 1.000000 2.000000 1.000000
164160.171875 2322245.750000 -4.711675 236.372833 1418.402588 1.000000 1.000000 2.000000 5.000000
164160.281250 2322246.500000 -4.711675 235.573059 1429.766479 1.000000 1.000000 2.000000 5.000000
164172.562500 2322336.500000 -4.711675 235.432373 1232.424561 1.000000 1.000000 2.000000 1.000000
164160.406250 2322247.000000 -4.711675 234.983688 1442.557373 1.000000 1.000000 2.000000 5.000000
164160.515625 2322247.500000 -4.711675 234.394302 1456.562134 1.000000 1.000000 2.000000 5.000000
164172.500000 2322336.000000 -4.711675 234.045364 1223.506836 1.000000 1.000000 2.000000 1.000000
164160.640625 2322248.250000 -4.711675 233.804932 1471.489746 1.000000 1.000000 2.000000 5.000000
164160.750000 2322248.750000 -4.711675 233.452896 1486.990356 1.000000 1.000000 2.000000 5.000000
164160.875000 2322249.500000 -4.711675 233.131561 1502.345581 2.000000 1.000000 2.000000 5.000000
164161.000000 2322250.000000 -4.711675 232.810211 1517.333374 2.000000 1.000000 2.000000 5.000000
164161.218750 2322251.250000 -4.711675 232.551193 1544.912231 2.000000 4.000000 3.000000 5.000000
164172.437500 2322335.250000 -4.711675 232.334076 1215.233032 1.000000 1.000000 2.000000 1.000000
164161.109375 2322250.750000 -4.711675 232.276367 1531.743896 2.000000 1.000000 2.000000 5.000000
164161.328125 2322251.750000 -4.711675 231.833466 1556.189941 2.000000 4.000000 3.000000 5.000000
164161.421875 2322252.500000 -4.711675 230.078003 1565.348755 2.000000 4.000000 3.000000 5.000000
164161.515625 2322253.000000 -4.711675 228.322525 1571.968750 2.000000 4.000000 3.000000 5.000000
164172.359375 2322334.750000 -4.711675 228.050323 1208.298584 1.000000 1.000000 2.000000 1.000000
164161.609375 2322253.750000 -4.711675 227.213257 1575.994507 2.000000 4.000000 3.000000 5.000000
164161.718750 2322254.250000 -4.711675 226.697495 1576.732422 2.000000 4.000000 3.000000 5.000000
164161.812500 2322254.750000 -4.711675 226.181732 1573.802002 2.000000 4.000000 3.000000 5.000000
164158.015625 2322234.500000 -4.711675 225.939819 1468.739136 1.000000 1.000000 2.000000 5.000000
164161.906250 2322255.500000 -4.711675 225.665543 1567.827759 2.000000 4.000000 3.000000 5.000000
164162.000000 2322256.000000 -4.711675 225.313889 1558.737549 2.000000 4.000000 3.000000 5.000000
164162.109375 2322256.500000 -4.711675 224.973785 1546.558105 2.000000 1.000000 2.000000 5.000000
164163.250000 2322264.000000 -4.711675 224.944611 1351.691040 1.000000 1.000000 2.000000 5.000000
164163.328125 2322264.500000 -4.711675 224.833084 1344.681519 1.000000 1.000000 2.000000 5.000000
164162.218750 2322257.250000 -4.711675 224.634003 1531.601807 2.000000 1.000000 2.000000 5.000000
164163.406250 2322265.000000 -4.711675 224.436310 1340.673828 1.000000 1.000000 2.000000 5.000000
164162.312500 2322257.750000 -4.711675 224.294235 1514.347534 1.000000 1.000000 2.000000 5.000000
164163.484375 2322265.750000 -4.711675 224.039536 1339.600830 1.000000 1.000000 2.000000 5.000000
164162.421875 2322258.500000 -4.711675 223.954453 1495.957764 1.000000 1.000000 2.000000 5.000000
164172.281250 2322334.250000 -4.711675 223.766586 1202.817139 1.000000 1.000000 2.000000 1.000000
164163.562500 2322266.250000 -4.711675 223.617584 1340.970703 1.000000 1.000000 2.000000 5.000000
164162.531250 2322259.000000 -4.711675 223.614670 1476.814575 1.000000 1.000000 2.000000 5.000000
164163.171875 2322263.250000 -4.711675 223.414200 1361.110718 1.000000 1.000000 2.000000 5.000000
164162.640625 2322259.750000 -4.711675 223.274887 1457.187500 1.000000 1.000000 2.000000 5.000000
164163.640625 2322267.000000 -4.711675 223.166367 1344.538818 1.000000 1.000000 2.000000 5.000000
164163.718750 2322267.500000 -4.711675 222.715134 1350.306274 1.000000 1.000000 2.000000 5.000000
164163.796875 2322268.000000 -4.711675 222.263901 1358.629150 1.000000 1.000000 2.000000 5.000000
164162.734375 2322260.250000 -4.711675 222.109238 1437.667603 1.000000 1.000000 2.000000 5.000000
164163.093750 2322262.750000 -4.711675 221.883789 1372.602173 1.000000 1.000000 2.000000 5.000000
164164.234375 2322272.250000 -4.711675 221.703339 1437.194214 1.000000 1.000000 2.000000 5.000000
164164.250000 2322272.750000 -4.711675 221.481064 1444.823730 1.000000 1.000000 2.000000 5.000000
164164.203125 2322271.750000 -4.711675 221.252426 1427.769165 1.000000 1.000000 2.000000 5.000000
164164.281250 2322273.500000 -4.711675 221.212173 1450.548218 1.000000 1.000000 2.000000 5.000000
164163.875000 2322268.750000 -4.711675 220.926483 1368.925659 1.000000 1.000000 2.000000 5.000000
164163.953125 2322269.250000 -4.711675 220.470505 1380.019653 1.000000 1.000000 2.000000 5.000000
164164.312500 2322274.000000 -4.711675 220.147522 1453.082397 1.000000 1.000000 2.000000 5.000000
164162.843750 2322260.750000 -4.711675 220.078491 1418.947144 1.000000 1.000000 2.000000 5.000000
164164.031250 2322269.750000 -4.711675 220.014511 1391.876221 1.000000 1.000000 2.000000 5.000000
164164.109375 2322270.500000 -4.711675 219.558533 1404.292236 1.000000 1.000000 2.000000 5.000000
164172.203125 2322333.500000 -4.711675 219.482849 1198.859985 1.000000 1.000000 2.000000 1.000000
164164.625000 2322277.000000 -4.711675 219.332138 1421.222290 1.000000 1.000000 2.000000 5.000000
164164.171875 2322271.000000 -4.711675 219.319885 1416.500366 1.000000 1.000000 2.000000 5.000000
164164.343750 2322274.750000 -4.711675 219.082855 1452.223511 1.000000 1.000000 2.000000 5.000000
164164.515625 2322276.500000 -4.711675 218.535873 1432.715332 1.000000 1.000000 2.000000 5.000000
164162.937500 2322261.500000 -4.711675 218.233032 1401.679443 1.000000 1.000000 2.000000 5.000000
164164.375000 2322275.250000 -4.711675 218.018204 1448.299316 1.000000 1.000000 2.000000 5.000000
164164.734375 2322277.750000 -4.711675 217.891617 1407.814087 1.000000 1.000000 2.000000 5.000000
164164.843750 2322278.250000 -4.711675 217.160858 1393.397095 1.000000 1.000000 2.000000 5.000000
164164.953125 2322278.750000 -4.711675 216.825943 1378.210815 1.000000 1.000000 2.000000 5.000000
164165.062500 2322279.500000 -4.711675 216.491028 1362.613647 1.000000 1.000000 2.000000 5.000000
164163.015625 2322262.000000 -4.711675 216.460556 1386.173584 1.000000 1.000000 2.000000 5.000000
164165.187500 2322280.000000 -4.711675 216.156113 1347.032104 1.000000 1.000000 2.000000 5.000000
164165.296875 2322280.750000 -4.711675 215.821198 1332.107910 1.000000 1.000000 2.000000 5.000000
164165.406250 2322281.250000 -4.711675 215.486435 1318.100952 1.000000 1.000000 2.000000 5.000000
164164.406250 2322275.750000 -4.711675 215.236679 1441.666748 1.000000 1.000000 2.000000 5.000000
164172.125000 2322333.000000 -4.711675 215.199112 1196.103027 1.000000 1.000000 2.000000 1.000000
164165.531250 2322282.000000 -4.711675 214.051926 1304.744019 1.000000 1.000000 2.000000 5.000000
164166.343750 2322286.250000 -4.711675 213.455490 1238.544800 1.000000 1.000000 2.000000 1.000000
164166.250000 2322285.750000 -4.711675 213.266327 1245.458496 1.000000 1.000000 2.000000 1.000000
164165.890625 2322283.750000 -4.711675 212.920959 1270.589600 1.000000 1.000000 2.000000 1.000000
164166.828125 2322290.750000 -4.711675 212.495667 1194.312378 1.000000 1.000000 2.000000 1.000000
164165.765625 2322283.250000 -4.711675 212.436142 1280.731934 1.000000 1.000000 2.000000 1.000000
164166.406250 2322286.750000 -4.711675 212.361084 1232.382568 1.000000 1.000000 2.000000 1.000000
164166.765625 2322290.250000 -4.711675 212.301285 1199.239502 1.000000 1.000000 2.000000 1.000000
164166.015625 2322284.500000 -4.711675 211.901062 1261.534790 1.000000 1.000000 2.000000 1.000000
164166.140625 2322285.000000 -4.711675 211.893631 1253.135620 1.000000 1.000000 2.000000 1.000000
164166.703125 2322289.500000 -4.711675 211.791412 1204.250854 1.000000 1.000000 2.000000 1.000000
164165.656250 2322282.500000 -4.711675 211.725739 1292.172363 1.000000 1.000000 2.000000 1.000000
164166.953125 2322291.250000 -4.711675 211.306351 1189.361816 1.000000 1.000000 2.000000 1.000000
164166.640625 2322289.000000 -4.711675 211.281525 1209.619019 1.000000 1.000000 2.000000 1.000000
164166.468750 2322287.250000 -4.711675 211.200333 1226.654541 1.000000 1.000000 2.000000 1.000000
164172.046875 2322332.250000 -4.711675 210.915375 1194.146362 1.000000 1.000000 2.000000 1.000000
164166.593750 2322288.500000 -4.711675 210.771652 1215.283081 1.000000 1.000000 2.000000 1.000000
164166.531250 2322288.000000 -4.711675 210.261780 1220.999023 1.000000 1.000000 2.000000 1.000000
164167.062500 2322292.000000 -4.711675 210.117020 1184.640259 1.000000 1.000000 2.000000 1.000000
164169.687500 2322313.750000 -4.711675 209.483932 1191.324341 1.000000 1.000000 2.000000 1.000000
164169.687500 2322314.250000 -4.711675 209.182709 1193.245483 1.000000 1.000000 2.000000 1.000000
164167.281250 2322293.250000 -4.711675 208.978088 1177.318115 1.000000 1.000000 2.000000 1.000000
164167.406250 2322293.750000 -4.711675 208.961670 1174.584839 1.000000 1.000000 2.000000 1.000000
164167.515625 2322294.250000 -4.711675 208.945251 1172.157104 1.000000 1.000000 2.000000 1.000000
164167.625000 2322295.000000 -4.711675 208.928833 1170.114380 1.000000 1.000000 2.000000 1.000000
164167.171875 2322292.500000 -4.711675 208.927704 1180.546387 1.000000 1.000000 2.000000 1.000000
164167.734375 2322295.500000 -4.711675 208.912415 1168.563599 1.000000 1.000000 2.000000 1.000000
164169.687500 2322315.000000 -4.711675 208.881485 1194.274170 1.000000 1.000000 2.000000 1.000000
164167.843750 2322296.000000 -4.711675 208.725342 1167.351440 1.000000 1.000000 2.000000 1.000000
164170.250000 2322318.500000 -4.711675 208.595703 1188.667969 1.000000 1.000000 2.000000 1.000000
164170.140625 2322318.000000 -4.711675 208.586990 1189.777710 1.000000 1.000000 2.000000 1.000000
164169.687500 2322315.500000 -4.711675 208.580261 1194.687988 1.000000 1.000000 2.000000 1.000000
164170.031250 2322317.250000 -4.711675 208.578278 1191.438965 1.000000 1.000000 2.000000 1.000000
164169.906250 2322316.750000 -4.711675 208.569565 1193.186890 1.000000 1.000000 2.000000 1.000000
164169.796875 2322316.250000 -4.711675 208.560852 1194.409790 1.000000 1.000000 2.000000 1.000000
164167.937500 2322296.750000 -4.711675 208.525482 1165.947632 1.000000 1.000000 2.000000 1.000000
164168.046875 2322297.250000 -4.711675 208.325638 1163.968750 1.000000 1.000000 2.000000 1.000000
164168.140625 2322298.000000 -4.711675 208.125778 1161.219360 1.000000 1.000000 2.000000 1.000000
164169.671875 2322313.250000 -4.711675 208.095535 1188.215088 1.000000 1.000000 2.000000 1.000000
164168.250000 2322298.500000 -4.711675 207.925934 1157.756104 1.000000 1.000000 2.000000 1.000000
164168.343750 2322299.250000 -4.711675 207.726074 1153.572388 1.000000 1.000000 2.000000 1.000000
164168.453125 2322299.750000 -4.711675 207.212601 1148.610352 1.000000 1.000000 2.000000 1.000000
164171.968750 2322331.750000 -4.711675 206.631638 1193.033569 1.000000 1.000000 2.000000 1.000000
164170.375000 2322319.000000 -4.711675 206.280121 1187.795654 1.000000 1.000000 2.000000 1.000000
164169.671875 2322312.500000 -4.711675 203.704559 1184.053467 1.000000 1.000000 2.000000 1.000000
164168.546875 2322300.500000 -4.711675 203.404938 1143.085815 1.000000 1.000000 2.000000 1.000000
164170.984375 2322325.000000 -4.711675 202.784424 1195.488403 1.000000 1.000000 2.000000 1.000000
164171.890625 2322331.000000 -4.711675 202.347885 1192.756958 1.000000 1.000000 2.000000 1.000000
164171.062500 2322325.500000 -4.711675 202.182449 1196.379883 1.000000 1.000000 2.000000 1.000000
164170.937500 2322324.250000 -4.711675 201.154816 1194.074951 1.000000 1.000000 2.000000 1.000000
164168.625000 2322301.000000 -4.711675 200.579697 1137.160889 1.000000 1.000000 2.000000 1.000000
164170.890625 2322323.750000 -4.711675 199.525208 1192.289307 1.000000 1.000000 2.000000 1.000000
164169.000000 2322305.250000 -4.711675 199.372726 1115.174438 1.000000 1.000000 2.000000 1.000000
164168.937500 2322304.750000 -4.711675 199.311127 1114.489258 1.000000 1.000000 2.000000 1.000000
164168.671875 2322301.750000 -4.711675 199.306122 1131.340820 1.000000 1.000000 2.000000 1.000000
164168.718750 2322302.250000 -4.711675 199.259598 1125.983643 1.000000 1.000000 2.000000 1.000000
164168.890625 2322304.000000 -4.711675 199.249542 1115.214722 1.000000 1.000000 2.000000 1.000000
164168.781250 2322302.750000 -4.711675 199.230972 1121.208252 1.000000 1.000000 2.000000 1.000000
164168.828125 2322303.500000 -4.711675 199.202347 1117.508057 1.000000 1.000000 2.000000 1.000000
164169.062500 2322305.750000 -4.711675 199.098389 1117.097290 1.000000 1.000000 2.000000 1.000000
164169.671875 2322312.000000 -4.711675 198.922073 1179.047241 1.000000 1.000000 2.000000 1.000000
164170.484375 2322319.750000 -4.711675 198.858292 1186.769287 1.000000 1.000000 2.000000 1.000000
164169.140625 2322306.500000 -4.711675 198.359756 1120.521973 1.000000 1.000000 2.000000 1.000000
164171.156250 2322326.250000 -4.711675 198.214020 1196.969238 1.000000 1.000000 2.000000 1.000000
164171.812500 2322330.500000 -4.711675 198.064148 1193.272461 1.000000 1.000000 2.000000 1.000000
164169.593750 2322310.000000 -4.711675 197.970901 1159.386475 1.000000 1.000000 2.000000 1.000000
164169.515625 2322309.500000 -4.711675 197.937225 1152.108154 1.000000 1.000000 2.000000 1.000000
164169.437500 2322309.000000 -4.711675 197.903549 1144.999146 1.000000 1.000000 2.000000 1.000000
164170.859375 2322323.250000 -4.711675 197.895599 1190.670898 1.000000 1.000000 2.000000 1.000000
164169.359375 2322308.250000 -4.711675 197.869858 1138.106445 1.000000 1.000000 2.000000 1.000000
164169.656250 2322310.750000 -4.711675 197.854141 1166.523682 1.000000 1.000000 2.000000 1.000000
164169.296875 2322307.750000 -4.711675 197.836182 1131.457153 1.000000 1.000000 2.000000 1.000000
164169.218750 2322307.000000 -4.711675 197.828232 1125.412109 1.000000 1.000000 2.000000 1.000000
164169.656250 2322311.250000 -4.711675 196.973312 1173.146729 1.000000 1.000000 2.000000 1.000000
164170.812500 2322322.500000 -4.711675 196.188873 1189.434570 1.000000 1.000000 2.000000 1.000000
164171.250000 2322326.750000 -4.711675 194.245575 1197.267822 1.000000 1.000000 2.000000 1.000000
164170.765625 2322322.000000 -4.711675 193.876770 1188.348999 1.000000 1.000000 2.000000 1.000000
164170.593750 2322320.250000 -4.711675 193.847992 1186.083862 1.000000 1.000000 2.000000 1.000000
164170.671875 2322320.750000 -4.711675 193.778900 1186.256226 1.000000 1.000000 2.000000 1.000000
164171.718750 2322330.000000 -4.711675 193.777618 1194.228638 1.000000 1.000000 2.000000 1.000000
164170.718750 2322321.500000 -4.711675 193.166153 1187.186768 1.000000 1.000000 2.000000 1.000000
164171.625000 2322329.250000 -4.711675 193.034470 1195.230591 1.000000 1.000000 2.000000 1.000000
164171.343750 2322327.500000 -4.711675 192.462143 1197.293335 1.000000 1.000000 2.000000 1.000000
164171.531250 2322328.750000 -4.711675 192.291306 1196.136963 1.000000 1.000000 2.000000 1.000000
164171.437500 2322328.000000 -4.711675 191.702026 1196.897949 1.000000 1.000000 2.000000 1.000000
164156.203125 2322118.750000 -5.317751 624.308838 3326.585938 0.000000 0.000000 0.000000 6.000000
164156.265625 2322118.250000 -5.317751 622.074951 3335.956787 0.000000 0.000000 0.000000 6.000000
164156.140625 2322119.500000 -5.317751 620.557678 3316.590576 0.000000 0.000000 0.000000 6.000000
164156.078125 2322120.000000 -5.317751 616.806458 3306.303223 4.000000 0.000000 0.000000 6.000000
164156.328125 2322117.500000 -5.317751 616.343018 3344.913330 4.000000 0.000000 0.000000 6.000000
164156.015625 2322120.500000 -5.317751 613.055298 3296.120605 4.000000 0.000000 0.000000 6.000000
164156.406250 2322117.000000 -5.317751 609.934875 3353.662109 4.000000 0.000000 0.000000 6.000000
164155.953125 2322121.250000 -5.317751 609.304138 3286.027588 4.000000 0.000000 0.000000 6.000000
164155.890625 2322121.750000 -5.317751 605.552917 3275.824951 4.000000 0.000000 0.000000 6.000000
164156.468750 2322116.500000 -5.317751 603.526733 3362.295898 4.000000 0.000000 0.000000 6.000000
164155.828125 2322122.250000 -5.317751 601.801758 3265.225342 4.000000 0.000000 0.000000 6.000000
164155.765625 2322123.000000 -5.317751 598.050537 3254.253906 4.000000 0.000000 0.000000 0.000000
164156.546875 2322115.750000 -5.317751 597.118591 3371.020752 4.000000 0.000000 0.000000 6.000000
164156.625000 2322115.250000 -5.317751 590.710449 3379.600830 4.000000 0.000000 0.000000 6.000000
164155.765625 2322123.500000 -5.317751 586.585632 3243.562500 4.000000 0.000000 0.000000 0.000000
164156.687500 2322114.500000 -5.317751 584.302307 3387.964111 4.000000 0.000000 0.000000 6.000000
164156.765625 2322114.000000 -5.317751 577.894104 3396.014893 4.000000 0.000000 0.000000 6.000000
164155.765625 2322124.000000 -5.317751 573.922852 3233.562744 4.000000 0.000000 0.000000 0.000000
164153.343750 2322165.750000 -5.317751 573.493225 3711.515869 4.000000 0.000000 0.000000 6.000000
164153.359375 2322166.250000 -5.317751 573.373108 3700.566162 4.000000 0.000000 0.000000 6.000000
164156.828125 2322113.250000 -5.317751 571.485962 3403.583496 4.000000 0.000000 0.000000 6.000000
164153.312500 2322165.250000 -5.317751 564.130127 3721.454834 4.000000 0.000000 0.000000 6.000000
164156.906250 2322112.750000 -5.317751 559.202148 3411.068359 4.000000 0.000000 0.000000 6.000000
164153.390625 2322167.000000 -5.317751 555.380737 3688.120117 4.000000 0.000000 0.000000 6.000000
164164.781250 2322056.750000 -5.317751 552.364014 4293.778809 4.000000 0.000000 0.000000 6.000000
164164.687500 2322057.250000 -5.317751 552.074707 4311.009277 4.000000 0.000000 0.000000 6.000000
164164.593750 2322057.750000 -5.317751 551.586792 4320.714355 4.000000 0.000000 0.000000 6.000000
164153.296875 2322164.500000 -5.317751 551.131592 3730.074219 4.000000 0.000000 0.000000 6.000000
164164.500000 2322058.500000 -5.317751 550.926636 4323.639160 4.000000 0.000000 0.000000 6.000000
164164.406250 2322059.000000 -5.317751 550.247253 4321.044922 4.000000 0.000000 0.000000 6.000000
164164.343750 2322059.750000 -5.317751 549.483398 4313.555664 4.000000 0.000000 0.000000 6.000000
164164.281250 2322060.250000 -5.317751 548.719482 4301.093750 4.000000 0.000000 0.000000 6.000000
164164.218750 2322060.750000 -5.317751 547.955566 4283.510254 4.000000 0.000000 0.000000 6.000000
164164.156250 2322061.500000 -5.317751 547.191650 4261.220703 4.000000 0.000000 0.000000 6.000000
164164.093750 2322062.000000 -5.317751 546.427734 4235.076660 4.000000 0.000000 0.000000 6.000000
164164.015625 2322062.500000 -5.317751 545.663879 4205.542969 4.000000 0.000000 0.000000 6.000000
164163.953125 2322063.250000 -5.317751 544.899963 4172.747070 4.000000 0.000000 0.000000 6.000000
164163.890625 2322063.750000 -5.317751 544.136047 4136.774902 4.000000 0.000000 0.000000 6.000000
164163.796875 2322064.500000 -5.317751 543.462769 4098.031250 4.000000 0.000000 0.000000 6.000000
164156.984375 2322112.250000 -5.317751 543.375244 3418.696777 4.000000 0.000000 0.000000 6.000000
164163.718750 2322065.000000 -5.317751 542.796448 4057.273438 4.000000 0.000000 0.000000 6.000000
164163.625000 2322065.500000 -5.317751 542.130066 4014.791504 4.000000 0.000000 0.000000 6.000000
164163.531250 2322066.250000 -5.317751 539.882812 3971.172363 4.000000 0.000000 0.000000 6.000000
164153.265625 2322164.000000 -5.317751 538.133057 3737.123047 4.000000 0.000000 0.000000 6.000000
164163.437500 2322066.750000 -5.317751 537.623596 3926.858643 4.000000 0.000000 0.000000 6.000000
164163.343750 2322067.250000 -5.317751 535.364441 3882.399170 4.000000 0.000000 0.000000 6.000000
164163.265625 2322068.000000 -5.317751 533.105286 3838.954834 4.000000 0.000000 0.000000 6.000000
164163.171875 2322068.500000 -5.317751 530.846130 3796.455566 4.000000 0.000000 0.000000 6.000000
164163.078125 2322069.250000 -5.317751 528.640625 3755.072510 4.000000 0.000000 0.000000 6.000000
164157.062500 2322111.500000 -5.317751 527.548340 3426.303955 4.000000 0.000000 0.000000 6.000000
164163.000000 2322069.750000 -5.317751 526.461121 3714.884766 4.000000 0.000000 0.000000 6.000000
164153.250000 2322163.250000 -5.317751 525.134521 3742.540283 4.000000 0.000000 0.000000 6.000000
164162.906250 2322070.250000 -5.317751 524.281616 3676.090820 4.000000 0.000000 0.000000 6.000000
164162.828125 2322071.000000 -5.317751 522.102112 3639.231201 4.000000 0.000000 0.000000 6.000000
164157.140625 2322111.000000 -5.317751 521.645630 3433.737061 4.000000 0.000000 0.000000 6.000000
164162.750000 2322071.500000 -5.317751 519.922546 3604.226562 4.000000 0.000000 0.000000 6.000000
164157.218750 2322110.500000 -5.317751 519.747803 3441.035889 4.000000 0.000000 0.000000 6.000000
164155.765625 2322124.750000 -5.317751 519.183289 3224.292236 4.000000 0.000000 0.000000 0.000000
164157.296875 2322109.750000 -5.317751 517.849915 3448.510254 4.000000 0.000000 0.000000 6.000000
164162.656250 2322072.250000 -5.317751 517.743042 3570.626953 4.000000 0.000000 0.000000 6.000000
164153.218750 2322162.750000 -5.317751 516.409485 3746.733398 4.000000 0.000000 0.000000 6.000000
164157.375000 2322109.250000 -5.317751 515.952026 3456.319336 4.000000 0.000000 0.000000 6.000000
164162.578125 2322072.750000 -5.317751 515.563538 3538.372559 4.000000 0.000000 0.000000 6.000000
164153.421875 2322167.500000 -5.317751 515.062378 3673.050293 4.000000 0.000000 0.000000 6.000000
164162.500000 2322073.500000 -5.317751 513.384033 3507.690674 4.000000 0.000000 0.000000 6.000000
164153.203125 2322162.250000 -5.317751 512.477112 3749.568604 4.000000 0.000000 0.000000 6.000000
164157.453125 2322108.750000 -5.317751 511.012085 3464.119385 4.000000 0.000000 0.000000 6.000000
164162.406250 2322074.000000 -5.317751 509.213898 3478.874756 4.000000 0.000000 0.000000 6.000000
164157.531250 2322108.000000 -5.317751 505.790375 3471.655029 4.000000 0.000000 0.000000 6.000000
164162.312500 2322074.500000 -5.317751 503.994293 3452.229736 4.000000 0.000000 0.000000 6.000000
164153.187500 2322161.500000 -5.317751 503.095215 3750.215332 4.000000 0.000000 0.000000 6.000000
164157.609375 2322107.500000 -5.317751 501.457886 3478.948975 4.000000 0.000000 0.000000 6.000000
164162.218750 2322075.250000 -5.317751 498.547638 3427.403076 4.000000 0.000000 0.000000 6.000000
164157.687500 2322107.000000 -5.317751 497.125397 3486.286865 4.000000 0.000000 0.000000 6.000000
164153.156250 2322161.000000 -5.317751 493.713348 3748.271973 4.000000 0.000000 0.000000 6.000000
164155.765625 2322125.250000 -5.317751 493.670044 3215.538330 4.000000 0.000000 0.000000 0.000000
164162.125000 2322075.750000 -5.317751 493.100983 3404.130127 4.000000 0.000000 0.000000 0.000000
164157.765625 2322106.250000 -5.317751 492.792908 3493.850830 4.000000 0.000000 0.000000 6.000000
164157.843750 2322105.750000 -5.317751 488.460419 3501.170898 4.000000 0.000000 0.000000 6.000000
164162.031250 2322076.500000 -5.317751 487.654327 3382.458008 4.000000 0.000000 0.000000 0.000000
164153.140625 2322160.250000 -5.317751 485.032684 3743.795654 4.000000 0.000000 0.000000 6.000000
164157.921875 2322105.000000 -5.317751 484.127930 3507.663330 4.000000 0.000000 0.000000 6.000000
164161.937500 2322077.000000 -5.317751 482.207672 3362.643066 4.000000 0.000000 0.000000 0.000000
164158.000000 2322104.500000 -5.317751 479.795441 3512.865234 4.000000 0.000000 0.000000 6.000000
164153.125000 2322159.750000 -5.317751 479.090790 3736.770996 4.000000 0.000000 0.000000 6.000000
164161.843750 2322077.500000 -5.317751 476.761017 3345.013672 4.000000 0.000000 0.000000 0.000000
164158.062500 2322103.750000 -5.317751 475.462952 3516.687012 4.000000 0.000000 0.000000 6.000000
164153.109375 2322159.250000 -5.317751 473.148895 3727.102051 4.000000 0.000000 0.000000 6.000000
164161.750000 2322078.250000 -5.317751 471.314362 3329.388428 4.000000 0.000000 0.000000 0.000000
164158.140625 2322103.250000 -5.317751 470.401672 3519.365723 4.000000 0.000000 0.000000 6.000000
